stock_code,description,revenue,units_sold,orders,customers,average_selling_price,revenue_share_pct,revenue_rank,cumulative_revenue_pct
21055,TOOL BOX SOFT TOY,1764.6399999999999,178,105,63,9.913707865168538,0.01658167287016719,1185,87.34215637471382
22562,MONSTERS STENCIL CRAFT,1763.3700000000001,1413,211,149,1.2479617834394905,0.016569739147399315,1186,87.35872611386121
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1760.66,1137,130,86,1.5485136323658752,0.016544274274406436,1187,87.37527038813562
22452,MEASURING TAPE BABUSHKA PINK,1760.3100000000002,722,144,53,2.4381024930747923,0.016540985453171193,1188,87.3918113735888
22314,OFFICE MUG WARMER CHOC+BLUE,1759.1200000000001,570,133,58,3.0861754385964915,0.016529803460971368,1189,87.40834117704975
22852,DOG BOWL VINTAGE CREAM,1757.8799999999999,390,125,83,4.507384615384615,0.01651815163716651,1190,87.42485932868694
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1750.29,1389,147,76,1.2601079913606912,0.016446831199522245,1191,87.44130615988645
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1747.51,929,73,67,1.8810656620021529,0.016420708562282317,1192,87.45772686844873
21812,GARLAND WITH HEARTS AND BELLS,1746.27,393,100,36,4.443435114503817,0.016409056738477458,1193,87.4741359251872
23399,HOME SWEET HOME HANGING HEART,1745.55,1914,225,146,0.9119905956112853,0.01640229116336496,1194,87.49053821635057
20961,STRAWBERRY BATH SPONGE,1745.43,1232,228,82,1.41674512987013,0.01640116356751288,1195,87.50693937991808
21584,RETROSPOT SMALL TUBE MATCHES,1743.35,1059,146,119,1.646222851746931,0.016381618572743437,1196,87.52332099849082
20981,12 PENCILS TALL TUBE WOODLAND,1740.57,1974,249,157,0.8817477203647416,0.01635549593550351,1197,87.53967649442632
23101,SILVER STARS TABLE DECORATION,1739.63,2031,213,175,0.8565386509108814,0.016346663101328856,1198,87.55602315752766
23096,PETIT TRAY CHIC,1736.69,1033,146,89,1.681210067763795,0.01631903700295282,1199,87.5723421945306
22119,PEACE WOODEN BLOCK LETTERS,1734.8700000000001,345,106,82,5.028608695652174,0.016301935132529557,1200,87.58864412966312
23181,BULL DOG BOTTLE TOP WALL CLOCK,1733.57,201,82,60,8.624726368159203,0.016289719510798654,1201,87.60493384917393
47570B,TEA TIME TABLE CLOTH,1727.23,185,31,23,9.33637837837838,0.01623014486328026,1202,87.62116399403722
23122,PARTY CHARMS 50 PIECES,1726.09,2251,133,89,0.7668103065304309,0.01621943270268547,1203,87.6373834267399
21329,DINOSAURS  WRITING SET,1723.69,941,287,120,1.8317640807651436,0.01619688078564381,1204,87.65358030752553
21586,KINGS CHOICE GIANT TUBE MATCHES,1721.8500000000001,743,67,54,2.31742934051144,0.016179590982578533,1205,87.66975989850812
21845,DAIRY MAID STRIPE MUG,1720.3000000000002,1906,82,63,0.9025708289611754,0.016165026202822463,1206,87.68592492471095
22526,WHEELBARROW FOR CHILDREN,1720.26,125,79,55,13.76208,0.01616465033753843,1207,87.70208957504848
85015,SET OF 12  VINTAGE POSTCARD SET,1718.54,2180,143,103,0.7883211009174311,0.016148488130325236,1208,87.7182380631788
22544,MINI JIGSAW SPACEBOY,1714.9199999999998,4518,175,101,0.37957503320053115,0.016114472322120727,1209,87.73435253550092
22227,HANGING HEART MIRROR DECORATION,1708.07,2341,289,83,0.7296326356258009,0.01605010539223098,1210,87.75040264089316
22934,BAKING MOULD EASTER EGG WHITE CHOC,1707.47,589,78,65,2.89893039049236,0.016044467412970567,1211,87.76644710830614
23073,GEORGIAN TRINKET BOX,1706.5,143,61,49,11.933566433566433,0.016035352679832894,1212,87.78248246098596
21917,SET 12 KIDS  WHITE CHALK STICKS,1701.93,4151,225,132,0.4100048181161166,0.015992410071132727,1213,87.79847487105708
37340,MULTICOLOUR SPRING FLOWER MUG,1695.86,2544,135,59,0.6666116352201258,0.015935372514281516,1214,87.81441024357137
22037,ROBOT BIRTHDAY CARD,1695.32,3929,354,173,0.4314889284805294,0.01593029833294714,1215,87.83034054190432
22674,FRENCH TOILET SIGN BLUE METAL,1692.72,1346,187,106,1.257592867756315,0.01590586708948534,1216,87.8462464089938
22816,CARD MOTORBIKE SANTA,1691.76,3987,266,158,0.4243190368698269,0.015896846322668676,1217,87.86214325531647
51008,AFGHAN SLIPPER SOCK PAIR,1690.5500000000002,519,22,16,3.257321772639692,0.01588547639782684,1218,87.87802873171431
21544,SKULLS  WATER TRANSFER TATTOOS,1687.6799999999998,1972,174,80,0.8558215010141987,0.015858508063697846,1219,87.893887239778
16161U,WRAP SUKI AND FRIENDS,1687.5,4075,134,105,0.41411042944785276,0.015856816669919723,1220,87.90974405644792
21207,SKULL AND CROSSBONES  GARLAND,1684.85,1067,132,74,1.579053420805998,0.015831915594852884,1221,87.92557597204276
23368,SET 12 COLOUR PENCILS DOLLY GIRL,1679.55,2379,232,134,0.7059899117276166,0.01578211344471921,1222,87.9413580854875
22332,SKULLS PARTY BAG + STICKER SET,1678.0,1032,148,92,1.625968992248062,0.015767548664963136,1223,87.95712563415246
22913,RED COAT RACK PARIS FASHION,1673.15,352,112,78,4.753267045454546,0.015721974999274777,1224,87.97284760915174
22419,LIPSTICK PEN RED,1673.1,3338,272,94,0.5012282804074296,0.01572150516766974,1225,87.9885691143194
23214,JINGLE BELL HEART ANTIQUE GOLD,1670.0800000000002,777,102,78,2.1493951093951096,0.01569312733872565,1226,88.00426224165814
22335,HEART DECORATION PAINTED ZINC,1668.89,2380,225,88,0.7012142857142858,0.01568194534652582,1227,88.01994418700467
15058A,BLUE POLKADOT GARDEN PARASOL,1668.49,200,89,40,8.34245,0.015678186693685547,1228,88.03562237369835
22076,6 RIBBONS EMPIRE,1667.88,1259,225,96,1.324765687053217,0.015672454748104123,1229,88.05129482844647
21577,SAVE THE PLANET COTTON TOTE BAG,1664.8999999999999,720,175,94,2.312361111111111,0.015644452784444055,1230,88.06693928123092
22804,PINK HANGING HEART T-LIGHT HOLDER,1664.16,880,76,50,1.8910909090909092,0.015637499276689545,1231,88.08257678050761
84968D,SET OF 16 VINTAGE RED CUTLERY,1661.47,157,55,27,10.582611464968153,0.015612222336338678,1232,88.09818900284395
22479,DAISY GARDEN MARKER,1658.57,1139,98,48,1.456163301141352,0.015584972103246667,1233,88.1137739749472
21578,WOODLAND DESIGN  COTTON TOTE BAG,1657.76,746,127,68,2.2221983914209114,0.01557736083124511,1234,88.12935133577844
22789,T-LIGHT HOLDER SWEETHEART HANGING,1657.02,844,138,101,1.9632938388625591,0.015570407323490593,1235,88.14492174310192
22853,CAT BOWL VINTAGE CREAM,1655.96,472,116,76,3.5083898305084746,0.015560446893463859,1236,88.1604821899954
21981,PACK OF 12 WOODLAND TISSUES,1651.3,5468,271,143,0.30199341623994147,0.01551665858787463,1237,88.17599884858328
23505,PLAYING CARDS I LOVE LONDON,1651.29,1200,115,93,1.376075,0.015516564621553621,1238,88.19151541320483
47566b,TEA TIME PARTY BUNTING,1651.1499999999999,199,102,0,8.297236180904521,0.015515249093059524,1239,88.2070306622979
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1651.02,900,94,46,1.8344666666666667,0.015514027530886437,1240,88.22254468982878
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1649.05,969,112,88,1.7018059855521155,0.01549551616564807,1241,88.23804020599442
23270,SET OF 2 CERAMIC PAINTED HEARTS,1646.32,1174,125,96,1.4023168654173765,0.015469863360013176,1242,88.25351006935445
22161,HEART DECORATION RUSTIC HANGING,1645.75,5083,340,118,0.32377532952980526,0.015464507279715784,1243,88.26897457663416
22154,ANGEL DECORATION 3 BUTTONS,1636.67,3745,162,87,0.4370280373831776,0.015379185860241487,1244,88.28435376249439
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1636.36,1328,73,57,1.2321987951807227,0.015376272904290273,1245,88.29973003539868
22474,SPACEBOY TV DINNER TRAY,1636.27,303,132,70,5.40023102310231,0.015375427207401211,1246,88.31510546260608
23366,SET 12 COLOURING PENCILS DOILY,1636.1,2200,191,112,0.7436818181818181,0.015373829779944092,1247,88.33047929238602
23348,CHILDRENS TOY COOKING UTENSIL SET,1633.81,746,168,95,2.190093833780161,0.015352311492433504,1248,88.34583160387845
35953,FOLKART STAR CHRISTMAS DECORATIONS,1633.6699999999998,3581,131,81,0.45620497067858135,0.015350995963939407,1249,88.36118259984241
84510A,SET OF 4 ENGLISH ROSE COASTERS,1630.32,1196,239,100,1.36314381270903,0.015319517246402086,1250,88.3765021170888
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1628.78,945,120,80,1.7235767195767195,0.015305046432967017,1251,88.39180716352176
22375,AIRLINE BAG VINTAGE JET SET BROWN,1626.54,346,167,67,4.700982658959537,0.015283997977061467,1252,88.40709116149881
22975,SPACEBOY CHILDRENS EGG CUP,1624.63,1204,186,110,1.3493604651162792,0.015266050409749144,1253,88.42235721190858
23391,I LOVE LONDON MINI BACKPACK,1624.02,388,86,58,4.185618556701031,0.01526031846416772,1254,88.43761753037273
22799,SWEETHEART WIRE FRUIT BOWL,1623.08,207,89,70,7.840966183574879,0.015251485629993067,1255,88.45286901600274
22473,TV DINNER TRAY VINTAGE PAISLEY,1623.04,503,112,58,3.226719681908549,0.01525110976470904,1256,88.46812012576744
37495,FAIRY CAKE BIRTHDAY CANDLE SET,1622.24,440,92,75,3.686909090909091,0.015243592459028487,1257,88.48336371822646
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1616.81,346,120,53,4.6728612716763,0.015192568746721721,1258,88.49855628697318
22445,PENCIL CASE LIFE IS BEAUTIFUL,1615.91,534,130,72,3.0260486891385767,0.0151841117778311,1259,88.51374039875101
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1614.4,207,87,13,7.799033816425121,0.015169922863359053,1260,88.52891032161439
23217,LAUREL HEART ANTIQUE SILVER,1613.82,1309,97,64,1.2328647822765468,0.015164472816740649,1261,88.54407479443113
21206,STRAWBERRY HONEYCOMB  GARLAND,1610.92,1290,109,55,1.2487751937984497,0.01513722258364864,1262,88.55921201701477
22671,FRENCH LAUNDRY SIGN BLUE METAL,1608.7,962,144,75,1.6722453222453222,0.0151163620603851,1263,88.57432837907515
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1607.32,888,164,86,1.810045045045045,0.015103394708086143,1264,88.58943177378325
22095,LADS ONLY TISSUE BOX,1605.96,1643,143,72,0.9774558734023129,0.015090615288429202,1265,88.60452238907169
22305,COFFEE MUG PINK PAISLEY DESIGN,1604.5800000000002,693,51,35,2.315411255411256,0.015077647936130246,1266,88.6196000370078
22292,HANGING CHICK  YELLOW DECORATION,1604.51,1136,112,76,1.4124207746478874,0.015076990171883195,1267,88.63467702717969
21394,RED POLKADOT BEAKER,1603.77,3865,131,88,0.4149469598965071,0.015070036664128683,1268,88.64974706384382
23287,RED VINTAGE SPOT BEAKER,1603.3899999999999,1879,198,114,0.8533209153805215,0.01506646594393042,1269,88.66481352978775
22948,METAL DECORATION NAUGHTY CHILDREN,1603.29,1599,136,69,1.0026829268292683,0.015065526280720349,1270,88.67987905606847
22284,HEN HOUSE DECORATION,1597.07,927,131,78,1.7228371089536136,0.01500707922905404,1271,88.69488613529752
23226,FILIGREE HEART DAISY WHITE,1596.67,1247,98,56,1.2804089815557338,0.015003320576213763,1272,88.70988945587374
23244,ROUND STORAGE TIN VINTAGE LEAF,1593.58,864,103,80,1.8444212962962963,0.01497428498302262,1273,88.72486374085675
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1591.01,695,69,43,2.2892230215827336,0.01495013563852384,1274,88.73981387649528
22475,SKULL DESIGN TV DINNER TRAY,1590.82,313,138,49,5.082492012779553,0.014948350278424704,1275,88.7547622267737
22398,MAGNETS PACK OF 4 SWALLOWS,1589.12,2575,248,167,0.6171339805825242,0.014932376003853526,1276,88.76969460277755
15056n,EDWARDIAN PARASOL NATURAL,1585.2800000000002,127,84,0,12.482519685039371,0.014896292936586867,1277,88.78459089571413
21626,VINTAGE UNION JACK PENNANT,1584.8,794,99,64,1.9959697732997481,0.014891782553178533,1278,88.79948267826731
22449,SILK PURSE BABUSHKA PINK,1583.95,491,143,65,3.225967413441955,0.014883795415892943,1279,88.81436647368321
46000M,POLYESTER FILLER PAD 45x45cm,1582.55,1021,137,92,1.55,0.014870640130951974,1280,88.82923711381416
21967,PACK OF 12 SKULL TISSUES,1582.1499999999999,5271,232,129,0.30016125972301266,0.014866881478111695,1281,88.84410399529227
23369,SET 36 COLOUR PENCILS LOVE LONDON,1581.06,1105,126,80,1.4308235294117646,0.014856639149121942,1282,88.8589606344414
22676,FRENCH BLUE METAL DOOR SIGN 1,1578.39,1155,199,61,1.3665714285714285,0.014831550141413092,1283,88.87379218458283
21509,COWBOYS AND INDIANS BIRTHDAY CARD,1572.28,3741,274,142,0.4202833466987436,0.014774136719277855,1284,88.8885663213021
22494,EMERGENCY FIRST AID TIN,1572.27,1088,245,79,1.4451011029411764,0.014774042752956849,1285,88.90334036405505
22208,WOOD STAMP SET THANK YOU,1571.49,1509,280,148,1.0414115308151093,0.01476671337991831,1286,88.91810707743497
22434,BALLOON PUMP WITH 10 BALLOONS,1570.41,793,124,94,1.9803404791929382,0.014756565017249559,1287,88.93286364245222
22583,PACK OF 6 HANDBAG GIFT BOXES,1570.4,573,111,73,2.7406631762652705,0.014756471050928553,1288,88.94762011350316
85206A,CREAM FELT EASTER EGG BASKET,1568.93,974,114,99,1.6108110882956879,0.014742658001740534,1289,88.96236277150489
23462,ROCOCO WALL MIRROR WHITE,1567.1399999999999,78,45,42,20.09153846153846,0.014725838030280292,1290,88.97708860953517
22085,PAPER CHAIN KIT SKULLS,1566.99,548,97,62,2.859470802919708,0.014724428535465189,1291,88.99181303807065
21913,VINTAGE SEASIDE JIGSAW PUZZLES,1565.83,398,148,72,3.934246231155779,0.014713528442228382,1292,89.00652656651286
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1565.71,377,126,79,4.153076923076923,0.014712400846376303,1293,89.02123896735927
22313,OFFICE MUG WARMER PINK,1564.8300000000002,565,65,41,2.769610619469027,0.014704131810127691,1294,89.03594309916939
85132A,CHARLIE + LOLA BISCUITS TINS,1561.77,545,110,38,2.865633027522936,0.01467537811589957,1295,89.05061847728528
21744,SNOWFLAKE PORTABLE TABLE LIGHT,1557.65,529,127,66,2.9445179584120984,0.014636663991644715,1296,89.06525514127694
21528,DAIRY MAID TRADITIONAL TEAPOT,1557.57,215,111,62,7.244511627906976,0.014635912261076658,1297,89.079891053538
22675,FRENCH KITCHEN SIGN BLUE METAL,1555.16,1240,164,94,1.2541612903225807,0.014613266377713988,1298,89.09450431991573
22818,CARD CHRISTMAS VILLAGE,1550.4,3633,244,151,0.4267547481420314,0.014568538408914691,1299,89.10907285832465
20665,RED RETROSPOT PURSE,1546.2700000000002,461,156,58,3.3541648590021698,0.014529730318338827,1300,89.12360258864298
22982,PANTRY PASTRY BRUSH,1543.77,1154,212,120,1.3377556325823223,0.014506238738087093,1301,89.13810882738106
22600,CHRISTMAS RETROSPOT STAR WOOD,1543.23,1698,193,120,0.908851590106007,0.014501164556752717,1302,89.15260999193781
22318,FIVE HEART HANGING DECORATION,1541.6200000000001,462,142,67,3.336839826839827,0.014486035979070604,1303,89.16709602791688
21898,POTTING SHED ROSE CANDLE,1541.1100000000001,493,25,6,3.125983772819473,0.01448124369669925,1304,89.18157727161358
20985,HEART CALCULATOR,1540.59,1179,131,65,1.3066921119592874,0.014476357448006889,1305,89.19605362906158
84971S,SMALL HEART FLOWERS HOOK,1540.4499999999998,1761,172,69,0.8747586598523565,0.01447504191951279,1306,89.21052867098108
10133,COLOURING PENCILS BROWN TUBE,1539.6,2856,196,101,0.5390756302521008,0.014467054782227201,1307,89.2249957257633
22176,BLUE OWL SOFT TOY,1536.88,512,115,62,3.00171875,0.014441495942913319,1308,89.23943722170623
22731,3D CHRISTMAS STAMPS STICKERS,1536.24,1172,143,85,1.3107849829351537,0.014435482098368873,1309,89.2538727038046
23267,SET OF 4 SANTA PLACE SETTINGS,1531.95,1202,108,79,1.2745008319467555,0.014395170546656899,1310,89.26826787435125
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1531.14,1119,75,33,1.3683109919571046,0.014387559274655341,1311,89.28265543362592
22828,REGENCY MIRROR WITH SHUTTERS,1530.0,10,7,7,153.0,0.014376847114060549,1312,89.29703228073997
22472,TV DINNER TRAY DOLLY GIRL,1527.01,320,107,58,4.77190625,0.014348751184079477,1313,89.31138103192406
84968E,SET OF 16 VINTAGE BLACK CUTLERY,1522.53,132,44,15,11.53431818181818,0.01430665427226837,1314,89.3256876861963
22530,MAGIC DRAWING SLATE DOLLY GIRL,1516.46,3628,233,143,0.4179878721058434,0.014249616715417163,1315,89.33993730291174
85049C,ROMANTIC PINKS RIBBONS,1515.69,1215,224,162,1.2474814814814816,0.01424238130869963,1316,89.35417968422044
22770,MIRROR CORNICE,1515.68,94,62,44,16.124255319148936,0.014242287342378621,1317,89.36842197156281
21352,EUCALYPTUS & PINECONE  WREATH,1511.2600000000002,378,77,35,3.9980423280423287,0.01420075422849356,1318,89.3826227257913
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1509.41,413,86,53,3.6547457627118645,0.014183370459107277,1319,89.3968060962504
21361,LOVE LARGE WOOD LETTERS,1505.96,106,69,42,14.207169811320755,0.014150952078359884,1320,89.41095704832878
22905,CALENDAR IN SEASON DESIGN,1502.2900000000002,581,110,50,2.5856970740103273,0.014116466438550341,1321,89.42507351476732
22471,TV DINNER TRAY AIR HOSTESS,1502.02,419,105,53,3.5847732696897374,0.014113929347883152,1322,89.43918744411519
20668,DISCO BALL CHRISTMAS DECORATION,1501.4,12883,215,111,0.11654117829698052,0.014108103435980724,1323,89.45329554755118
23250,VINTAGE RED TRIM ENAMEL BOWL,1501.03,1155,108,63,1.2995930735930736,0.014104626682103468,1324,89.46740017423328
21792,CLASSIC FRENCH STYLE BASKET GREEN,1497.72,344,76,58,4.353837209302326,0.014073523829850174,1325,89.48147369806313
23280,FOLDING BUTTERFLY MIRROR HOT PINK,1495.24,1867,152,84,0.800878414568827,0.014050220182240456,1326,89.49552391824538
23334,IVORY WICKER HEART SMALL,1491.75,2271,130,83,0.6568692206076618,0.014017425936209034,1327,89.50954134418159
37342,POLKADOT COFFEE CUP & SAUCER PINK,1489.01,1570,109,50,0.9484140127388535,0.013991679164253135,1328,89.52353302334583
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1486.69,729,114,51,2.039355281207133,0.013969878977779527,1329,89.53750290232361
35924,HANGING FAIRY CAKE DECORATION,1484.3,820,72,25,1.8101219512195121,0.01394742102705887,1330,89.55145032335068
21327,SKULLS WRITING SET,1484.1299999999999,864,252,99,1.7177430555555555,0.01394582359960175,1331,89.56539614695028
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,1483.61,1715,103,68,0.8650787172011661,0.01394093735090939,1332,89.57933708430119
22203,MILK PAN RED RETROSPOT,1483.13,403,145,75,3.680223325062035,0.01393642696750106,1333,89.5932735112687
84580,MOUSE TOY WITH PINK T-SHIRT,1482.43,389,165,91,3.8108740359897175,0.013929849325030575,1334,89.60720336059373
23559,WOODLAND BUNNIES LOLLY MAKERS,1482.41,649,124,69,2.284144838212635,0.013929661392388562,1335,89.62113302198613
21447,12 IVORY ROSE PEG PLACE SETTINGS,1478.1,969,148,56,1.5253869969040246,0.013889161908034572,1336,89.63502218389415
21619,4 VANILLA BOTANICAL CANDLES,1476.4,974,164,99,1.515811088295688,0.013873187633463393,1337,89.64889537152762
23392,SPACEBOY ROCKET LOLLY MAKERS,1475.03,662,113,70,2.228141993957704,0.013860314247485446,1338,89.6627556857751
22802,FAUX FUR CHOCOLATE THROW,1474.74,87,49,30,16.951034482758622,0.013857589224176244,1339,89.67661327499927
22664,TOY TIDY DOLLY GIRL DESIGN,1472.85,713,162,62,2.0657082748948103,0.013839829589505932,1340,89.69045310458877
21470,FLOWER VINE RAFFIA FOOD COVER,1470.32,381,140,77,3.859107611548556,0.01381605611029118,1341,89.70426916069907
23365,SET 12 COLOUR PENCILS LOVE LONDON,1463.08,1857,169,107,0.7878729133010232,0.01374802449388216,1342,89.71801718519295
21705,BAG 500g SWIRLY MARBLES,1462.17,1459,141,89,1.0021727210418094,0.01373947355867053,1343,89.73175665875162
84818,DANISH ROSE PHOTO FRAME,1460.81,1423,99,79,1.0265706254392128,0.013726694139013588,1344,89.74548335289064
21829,DINOSAUR KEYRINGS ASSORTED,1460.74,6765,177,104,0.21592609016999262,0.01372603637476654,1345,89.75920938926541
23470,CARD HOLDER LOVE BIRD LARGE,1460.5,232,84,70,6.295258620689655,0.013723781183062373,1346,89.77293317044847
21872,GLAMOROUS  MUG,1454.98,1292,142,81,1.1261455108359133,0.013671911773866546,1347,89.78660508222234
22461,SAVOY ART DECO CLOCK,1453.58,239,53,35,6.081924686192468,0.013658756488925576,1348,89.80026383871127
22696,WICKER WREATH LARGE,1452.55,729,151,108,1.9925240054869684,0.01364907795786186,1349,89.81391291666914
21191,LARGE WHITE HONEYCOMB PAPER BELL,1451.82,562,95,38,2.583309608540925,0.013642218416428355,1350,89.82755513508557
23034,DRAWER KNOB CERAMIC BLACK,1448.6699999999998,979,88,57,1.4797446373850867,0.013612619025311171,1351,89.84116775411087
22939,APRON APPLE DELIGHT,1446.79,285,80,52,5.076456140350877,0.01359495335696187,1352,89.85476270746783
23086,ZINC  STAR T-LIGHT HOLDER,1441.43,1217,46,30,1.1844124897288415,0.013544587408902155,1353,89.86830729487673
15044A,PINK PAPER PARASOL,1439.0200000000002,458,102,53,3.141965065502184,0.013521941525539486,1354,89.88182923640227
22713,CARD I LOVE LONDON,1437.36,3441,217,109,0.4177157802964254,0.013506343116252331,1355,89.89533557951852
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE,1435.72,303,143,29,4.738349834983499,0.013490932639607196,1356,89.90882651215813
85054,FRENCH ENAMEL POT W LID,1430.63,587,115,66,2.4371890971039183,0.01344310378221467,1357,89.92226961594035
15058C,ICE CREAM DESIGN GARDEN PARASOL,1429.82,240,72,26,5.957583333333333,0.013435492510213106,1358,89.93570510845058
21620,SET OF 4 ROSE BOTANICAL CANDLES,1429.49,881,165,97,1.6225766174801362,0.013432391621619877,1359,89.94913750007218
22922,FRIDGE MAGNETS US DINER ASSORTED,1422.8999999999999,1587,102,73,0.8965973534971644,0.01337046781607631,1360,89.96250796788826
22458,CAST IRON HOOK GARDEN FORK,1421.83,523,23,12,2.718604206500956,0.013360413419728566,1361,89.975868381308
21407,BROWN CHECK CAT DOORSTOP,1421.11,290,138,79,4.900379310344827,0.01335364784461607,1362,89.9892220291526
23057,BEADED CHANDELIER T-LIGHT HOLDER,1420.97,695,38,31,2.0445611510791366,0.01335233231612197,1363,90.00257436146873
22182,CAKE STAND VICTORIAN FILIGREE SMALL,1420.58,372,122,30,3.8187634408602147,0.013348667629602701,1364,90.01592302909833
22285,HANGING HEN ON NEST DECORATION,1418.82,828,114,72,1.713550724637681,0.013332129557105481,1365,90.02925515865545
22306,SILVER MUG BONE CHINA TREE OF LIFE,1415.85,1162,111,85,1.218459552495697,0.013304221559766422,1366,90.04255938021521
22714,CARD BIRTHDAY COWBOY,1415.73,3487,225,125,0.40600229423573275,0.01330309396391434,1367,90.05586247417912
22576,SWALLOW WOODEN CHRISTMAS DECORATION,1414.4599999999998,1538,173,102,0.9196749024707411,0.013291160241146458,1368,90.06915363442029
22531,MAGIC DRAWING SLATE CIRCUS PARADE,1412.41,3382,200,127,0.41762566528681255,0.01327189714534004,1369,90.08242553156562
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1409.8999999999999,3138,341,140,0.44929891650732945,0.013248311598767297,1370,90.09567384316439
82567,"AIRLINE LOUNGE,METAL SIGN",1408.07,711,291,86,1.980407876230661,0.01323111576202303,1371,90.10890495892642
22915,ASSORTED BOTTLE TOP  MAGNETS,1406.42,3152,184,110,0.4461992385786802,0.013215611319056887,1372,90.12212057024549
23249,VINTAGE RED ENAMEL TRIM PLATE,1406.3,830,80,56,1.6943373493975904,0.013214483723204804,1373,90.13533505396869
51014C,"FEATHER PEN,COAL BLACK",1405.73,2687,174,71,0.5231596576107183,0.013209127642907409,1374,90.1485441816116
21363,HOME SMALL WOOD LETTERS,1403.94,243,125,67,5.777530864197531,0.013192307671447167,1375,90.16173648928304
23119,PACK OF 6 LARGE FRUIT STRAWS,1401.7,2282,151,97,0.6142418930762489,0.013171259215541615,1376,90.17490774849858
21424,WOODLAND STORAGE BOX LARGE,1401.02,346,70,19,4.049190751445087,0.013164869505713142,1377,90.18807261800428
22436,12 COLOURED PARTY BALLOONS,1398.51,2134,163,105,0.6553467666354265,0.013141283959140404,1378,90.20121390196343
23055,IVORY CHANDELIER T-LIGHT HOLDER,1395.18,657,38,33,2.1235616438356164,0.013109993174245096,1379,90.21432389513767
23040,PAPER LANTERN 9 POINT SNOW STAR,1394.03,253,41,33,5.51,0.013099187047329298,1380,90.22742308218498
84813,SET OF 4 DIAMOND NAPKIN RINGS,1393.79,166,38,20,8.396325301204818,0.013096931855625132,1381,90.2405200140406
22443,GROW YOUR OWN HERBS SET OF 3,1391.74,164,90,60,8.486219512195122,0.01307766875981871,1382,90.25359768280042
84795B,SUNSET CHECK HAMMOCK,1390.64,176,48,33,7.901363636363637,0.01306733246450795,1383,90.26666501526493
21519,GIN & TONIC DIET GREETING CARD,1389.22,3299,246,100,0.4211033646559564,0.013053989246924965,1384,90.27971900451188
22677,FRENCH BLUE METAL DOOR SIGN 2,1389.07,1001,188,59,1.3876823176823176,0.01305257975210986,1385,90.29277158426399
22976,CIRCUS PARADE CHILDRENS EGG CUP,1389.01,1066,143,77,1.3030112570356474,0.013052015954183817,1386,90.30582360021818
21537,RED RETROSPOT PUDDING BOWL,1387.96,332,61,50,4.180602409638555,0.01304214949047809,1387,90.31886574970865
22299,PIG KEYRING WITH LIGHT & SOUND,1386.97,1379,80,38,1.0057795503988398,0.013032846824698406,1388,90.33189859653335
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,1384.9099999999999,3039,155,104,0.455712405396512,0.013013489762570975,1389,90.34491208629592
22071,SMALL WHITE RETROSPOT MUG IN BOX,1384.3,729,86,64,1.8989026063100136,0.013007757816989554,1390,90.35791984411293
21123,SET/10 IVORY POLKADOT PARTY CANDLES,1380.84,1143,154,66,1.2080839895013122,0.012975245469921154,1391,90.37089508958285
22363,GLASS JAR MARMALADE,1380.8,480,81,46,2.8766666666666665,0.012974869604637127,1392,90.38386995918749
23104,IVORY CAFE HANGING LAMP,1380.42,116,45,37,11.900172413793104,0.012971298884438865,1393,90.39684125807193
21071,VINTAGE BILLBOARD DRINK ME MUG,1380.28,991,177,72,1.3928153380423813,0.012969983355944768,1394,90.40981124142786
22735,RIBBON REEL SOCKS AND MITTENS,1379.21,741,136,73,1.8612820512820514,0.012959928959597028,1395,90.42277117038748
23414,ZINC BOX SIGN HOME,1378.75,141,64,58,9.77836879432624,0.012955606508830708,1396,90.4357267768963
21382,SET/4 SPRING FLOWER DECORATION,1376.53,1143,128,64,1.2043132108486438,0.012934745985567167,1397,90.44866152288186
22047,EMPIRE GIFT WRAP,1373.5,3375,106,93,0.40696296296296297,0.012906274190302068,1398,90.46156779707216
23536,WALL ART VILLAGE SHOW,1369.71,240,67,53,5.7071250000000004,0.01287066095464044,1399,90.47443845802682
21820,GLITTER HEART GARLAND WITH BELLS,1368.47,329,90,49,4.159483282674772,0.01285900913083558,1400,90.48729746715766
23000,TRAVEL CARD WALLET TRANSPORT,1368.28,3169,278,125,0.43177027453455347,0.012857223770736448,1401,90.5001546909284
